episode,stage,stage_name,rows,cols,wall_density,num_puzzles,level_seed,total_reward,steps,success,rolling_success,collected_key,solved_puzzles,opened_door,epsilon,loss
221,1,stage_1_small_easy,6,6,0.1167,1,338,-377,108,0,0.0,1,0,0,0.6424652236973473,0.8149618470558414
222,1,stage_1_small_easy,6,6,0.1026,1,371,-196,108,0,0.0,1,1,0,0.6411802932499525,0.6577617680584943
223,1,stage_1_small_easy,6,6,0.0929,1,615,-222,108,0,0.0,1,0,0,0.6398979326634526,0.646434304062967
224,1,stage_1_small_easy,6,6,0.08,1,582,-237,108,0,0.0,0,0,0,0.6386181367981257,0.5844811639851994
225,1,stage_1_small_easy,6,6,0.085,1,971,-297,108,0,0.0,1,0,0,0.6373409005245295,0.5850824321861621
226,1,stage_1_small_easy,6,6,0.1099,1,71,-227,108,0,0.0,0,0,0,0.6360662187234805,0.56828865022571
227,1,stage_1_small_easy,6,6,0.118,1,542,-246,108,0,0.0,1,0,0,0.6347940862860335,0.532187425289993
228,1,stage_1_small_easy,6,6,0.1064,1,593,-256,108,0,0.0,1,0,0,0.6335244981134615,0.5344344432707187
229,1,stage_1_small_easy,6,6,0.1102,1,318,-172,108,0,0.0,1,0,0,0.6322574491172346,0.4808760444047274
230,1,stage_1_small_easy,6,6,0.0971,1,968,-269,108,0,0.0,1,0,0,0.6309929342190002,0.47702149067212035
231,1,stage_1_small_easy,6,6,0.1196,1,722,-266,108,0,0.0,1,0,0,0.6297309483505622,0.7900474929699192
232,1,stage_1_small_easy,6,6,0.1138,1,803,-253,108,0,0.0,0,0,0,0.6284714864538611,0.6198660298078148
233,1,stage_1_small_easy,6,6,0.0986,1,575,-203,108,0,0.0,0,0,0,0.6272145434809534,0.5951801110748891
234,1,stage_1_small_easy,6,6,0.116,1,541,-235,108,0,0.0,1,0,0,0.6259601143939915,0.6136951838378553
235,1,stage_1_small_easy,6,6,0.1052,1,19,-252,108,0,0.0,1,0,0,0.6247081941652035,0.570929485614653
236,1,stage_1_small_easy,6,6,0.091,1,79,-231,108,0,0.0,1,0,0,0.6234587777768731,0.5573413487937715
237,1,stage_1_small_easy,6,6,0.1098,1,884,-197,108,0,0.0,1,0,0,0.6222118602213194,0.5215158596358918
238,1,stage_1_small_easy,6,6,0.0866,1,950,-236,108,0,0.0,1,0,0,0.6209674365008767,0.5244379719650304
239,1,stage_1_small_easy,6,6,0.1176,1,447,-206,108,0,0.0,1,0,0,0.619725501627875,0.4967795406226759
240,1,stage_1_small_easy,6,6,0.0836,1,504,-261,108,0,0.0,0,0,0,0.6184860506246193,0.5017294411857923
241,1,stage_1_small_easy,6,6,0.0881,1,395,-220,108,0,0.0,1,0,0,0.61724907852337,0.7320447798680376
242,1,stage_1_small_easy,6,6,0.1079,1,596,-226,108,0,0.0,1,0,0,0.6160145803663232,0.6314403174651994
243,1,stage_1_small_easy,6,6,0.1132,1,577,-190,108,0,0.0,1,1,1,0.6147825512055906,0.6128620405991873
244,1,stage_1_small_easy,6,6,0.1129,1,485,-232,108,0,0.0,1,0,0,0.6135529861031793,0.6163728521377952
245,1,stage_1_small_easy,6,6,0.0833,1,369,-186,108,0,0.0,1,1,0,0.612325880130973,0.6212224013827465
246,1,stage_1_small_easy,6,6,0.0876,1,687,-212,108,0,0.0,1,0,0,0.611101228370711,0.5985255633239392
247,1,stage_1_small_easy,6,6,0.0926,1,322,-197,108,0,0.0,1,0,0,0.6098790259139696,0.5733048306019218
248,1,stage_1_small_easy,6,6,0.1194,1,416,-176,108,0,0.0,0,1,0,0.6086592678621416,0.5168882942310086
249,1,stage_1_small_easy,6,6,0.0962,1,523,-218,108,0,0.0,0,0,0,0.6074419493264174,0.7225089702341292
250,1,stage_1_small_easy,6,6,0.085,1,932,-192,108,0,0.0,0,0,0,0.6062270654277645,0.5143241022747976
251,1,stage_1_small_easy,6,6,0.1092,1,843,-211,108,0,0.0,1,0,0,0.6050146112969089,0.6210666069829905
252,1,stage_1_small_easy,6,6,0.0938,1,82,-233,108,0,0.0,0,0,0,0.6038045820743151,0.4992333948612213
253,1,stage_1_small_easy,6,6,0.0881,1,335,-193,108,0,0.0,0,0,0,0.6025969729101665,0.5064978845141552
254,1,stage_1_small_easy,6,6,0.1007,1,931,-257,108,0,0.0,1,0,0,0.6013917789643461,0.438420534685806
255,1,stage_1_small_easy,6,6,0.1021,1,647,-225,108,0,0.0,1,0,0,0.6001889954064175,0.4671785140203105
256,1,stage_1_small_easy,6,6,0.1158,1,837,-246,108,0,0.0,0,0,0,0.5989886174156046,0.4303424518417429
257,1,stage_1_small_easy,6,6,0.1059,1,625,-217,108,0,0.0,1,0,0,0.5977906401807734,0.5319701914710028
258,1,stage_1_small_easy,6,6,0.1009,1,934,-201,108,0,0.0,1,1,0,0.5965950589004119,0.4580112288671511
259,1,stage_1_small_easy,6,6,0.1109,1,556,-213,108,0,0.0,0,0,0,0.595401868782611,0.415884629305866
260,1,stage_1_small_easy,6,6,0.0801,1,106,-168,108,0,0.0,0,0,0,0.5942110650450458,0.40958813370929825
261,1,stage_1_small_easy,6,6,0.1028,1,853,-286,108,0,0.0,1,0,0,0.5930226429149558,0.4899992375738091
262,1,stage_1_small_easy,6,6,0.1195,1,139,-223,108,0,0.0,0,0,0,0.5918365976291259,0.4435957274227231
263,1,stage_1_small_easy,6,6,0.0873,1,19,-207,108,0,0.0,0,1,0,0.5906529244338676,0.388787821073223
264,1,stage_1_small_easy,6,6,0.0818,1,715,-155,108,0,0.0,1,1,1,0.5894716185849999,0.36181195273443506
265,1,stage_1_small_easy,6,6,0.1165,1,366,-292,108,0,0.0,0,0,0,0.5882926753478298,0.4328486204699234
266,1,stage_1_small_easy,6,6,0.0822,1,618,-207,108,0,0.0,1,0,0,0.5871160899971342,0.45812464132905006
267,1,stage_1_small_easy,6,6,0.1025,1,422,-261,108,0,0.0,0,0,0,0.5859418578171399,0.41230693652674005
268,1,stage_1_small_easy,6,6,0.0981,1,195,-230,108,0,0.0,1,1,0,0.5847699741015057,0.3430706279145347
269,1,stage_1_small_easy,6,6,0.0943,1,26,-244,108,0,0.0,1,0,0,0.5836004341533026,0.42668711090529404
270,1,stage_1_small_easy,6,6,0.0871,1,330,-245,108,0,0.0,1,0,0,0.5824332332849961,0.42481854157867255
271,1,stage_1_small_easy,6,6,0.0991,1,548,-241,108,0,0.0,0,0,0,0.5812683668184261,0.4457832199555856
272,1,stage_1_small_easy,6,6,0.0811,1,856,-278,108,0,0.0,0,0,0,0.5801058300847892,0.3799887425093739
273,1,stage_1_small_easy,6,6,0.0943,1,482,-241,108,0,0.0,1,0,0,0.5789456184246197,0.3653752436792409
274,1,stage_1_small_easy,6,6,0.1164,1,982,-208,108,0,0.0,0,0,0,0.5777877271877704,0.3369453073375755
275,1,stage_1_small_easy,6,6,0.0951,1,967,-289,108,0,0.0,1,0,0,0.5766321517333949,0.301854834512428
276,1,stage_1_small_easy,6,6,0.087,1,655,-297,108,0,0.0,1,0,0,0.5754788874299281,0.39061053814711394
277,1,stage_1_small_easy,6,6,0.1178,1,981,-222,108,0,0.0,1,0,0,0.5743279296550683,0.336730004598697
278,1,stage_1_small_easy,6,6,0.0891,1,336,-196,108,0,0.0,1,0,0,0.5731792737957582,0.31022997117704815
279,1,stage_1_small_easy,6,6,0.0941,1,899,-237,108,0,0.0,1,0,0,0.5720329152481667,0.3934552350115997
280,1,stage_1_small_easy,6,6,0.0945,1,395,-221,108,0,0.0,1,0,0,0.5708888494176704,0.3168335034063569
281,1,stage_1_small_easy,6,6,0.1172,1,703,-222,108,0,0.0,1,0,0,0.569747071718835,0.3090976582909072
282,1,stage_1_small_easy,6,6,0.12,1,25,-293,108,0,0.0,0,0,0,0.5686075775753973,0.3100387255350749
283,1,stage_1_small_easy,6,6,0.0815,1,586,-297,108,0,0.0,1,0,0,0.5674703624202465,0.29989732015464043
284,1,stage_1_small_easy,6,6,0.1069,1,806,-216,108,0,0.0,1,0,0,0.5663354216954061,0.2541517666368573
285,1,stage_1_small_easy,6,6,0.0975,1,728,-167,108,0,0.0,1,0,0,0.5652027508520152,0.3014137106085265
286,1,stage_1_small_easy,6,6,0.0946,1,546,-192,108,0,0.0,1,0,0,0.5640723453503111,0.31354613988487806
287,1,stage_1_small_easy,6,6,0.0852,1,989,-251,108,0,0.0,1,0,0,0.5629442006596105,0.2734266253257239
288,1,stage_1_small_easy,6,6,0.1158,1,482,-273,108,0,0.0,0,0,0,0.5618183122582913,0.2964154635728509
289,1,stage_1_small_easy,6,6,0.1167,1,660,-227,108,0,0.0,1,0,0,0.5606946756337747,0.2505112990598988
290,1,stage_1_small_easy,6,6,0.1168,1,855,-217,108,0,0.0,1,0,0,0.5595732862825071,0.2309909878919522
291,1,stage_1_small_easy,6,6,0.1154,1,555,-268,108,0,0.0,0,0,0,0.5584541397099421,0.28669824402917315
292,1,stage_1_small_easy,6,6,0.1151,1,41,-206,108,0,0.0,1,1,0,0.5573372314305222,0.26320708163634493
293,1,stage_1_small_easy,6,6,0.1186,1,547,-182,108,0,0.0,1,0,0,0.5562225569676611,0.29739081845791254
294,1,stage_1_small_easy,6,6,0.1085,1,786,-218,108,0,0.0,0,0,0,0.5551101118537257,0.25567489055295783
295,1,stage_1_small_easy,6,6,0.0973,1,730,-223,108,0,0.0,0,0,0,0.5539998916300183,0.2221361647049586
296,1,stage_1_small_easy,6,6,0.0865,1,485,-192,108,0,0.0,1,0,0,0.5528918918467582,0.2362732645124197
297,1,stage_1_small_easy,6,6,0.1036,1,780,-232,108,0,0.0,0,1,0,0.5517861080630647,0.20013396952439239
298,1,stage_1_small_easy,6,6,0.0938,1,784,-211,108,0,0.0,1,0,0,0.5506825358469386,0.2262397098734423
299,1,stage_1_small_easy,6,6,0.0878,1,181,-161,108,0,0.0,1,1,0,0.5495811707752447,0.2640834719080616
300,1,stage_1_small_easy,6,6,0.0952,1,298,-245,108,0,0.0,1,0,0,0.5484820084336942,0.2277222867641184
301,1,stage_1_small_easy,6,6,0.1073,1,384,-242,108,0,0.0,1,0,0,0.5473850444168268,0.2799427316834529
302,1,stage_1_small_easy,6,6,0.0854,1,627,-178,108,0,0.0,0,0,0,0.5462902743279932,0.20599515108322655
303,1,stage_1_small_easy,6,6,0.0812,1,474,-221,108,0,0.0,0,1,0,0.5451976937793371,0.28887062423207144
304,1,stage_1_small_easy,6,6,0.1111,1,173,-207,108,0,0.0,1,0,0,0.5441072983917784,0.201715224388021
305,1,stage_1_small_easy,6,6,0.0866,1,537,-202,108,0,0.0,1,0,0,0.5430190837949949,0.22828261547342496
306,1,stage_1_small_easy,6,6,0.0943,1,733,-207,108,0,0.0,1,0,0,0.5419330456274049,0.30431323326020326
307,1,stage_1_small_easy,6,6,0.1121,1,791,-205,108,0,0.0,1,0,0,0.5408491795361501,0.28292658248985253
308,1,stage_1_small_easy,6,6,0.0937,1,545,-202,108,0,0.0,1,0,0,0.5397674811770777,0.2320386201005291
309,1,stage_1_small_easy,6,6,0.1194,1,240,-252,108,0,0.0,1,0,0,0.5386879462147236,0.19973240061490624
310,1,stage_1_small_easy,6,6,0.0956,1,523,-162,108,0,0.0,1,0,0,0.5376105703222942,0.2913449379029097
311,1,stage_1_small_easy,6,6,0.1198,1,699,-227,108,0,0.0,1,0,0,0.5365353491816496,0.2595155225997722
312,1,stage_1_small_easy,6,6,0.0802,1,713,-217,108,0,0.0,0,1,0,0.5354622784832863,0.2160865672070671
313,1,stage_1_small_easy,6,6,0.0907,1,384,-176,108,0,0.0,0,1,0,0.5343913539263198,0.19400498691808293
314,1,stage_1_small_easy,6,6,0.0804,1,836,-248,108,0,0.0,0,0,0,0.5333225712184672,0.20088182838150748
315,1,stage_1_small_easy,6,6,0.0843,1,377,-238,108,0,0.0,0,0,0,0.5322559260760302,0.18904838621340417
316,1,stage_1_small_easy,6,6,0.1125,1,944,-187,108,0,0.0,1,0,0,0.5311914142238782,0.24189477413892746
317,1,stage_1_small_easy,6,6,0.1112,1,26,-242,108,0,0.0,0,1,0,0.5301290313954304,0.220972773446529
318,1,stage_1_small_easy,6,6,0.1043,1,448,-191,108,0,0.0,1,1,0,0.5290687733326396,0.22560457471344206
319,1,stage_1_small_easy,6,6,0.0808,1,941,-213,108,0,0.0,0,0,0,0.5280106357859743,0.18054390339939683
320,1,stage_1_small_easy,6,6,0.1154,1,938,-198,108,0,0.0,0,0,0,0.5269546145144024,0.21589151728484365
321,1,stage_1_small_easy,6,6,0.1058,1,342,-212,108,0,0.0,1,0,0,0.5259007052853736,0.26097227232875647
322,1,stage_1_small_easy,6,6,0.0816,1,275,16,90,1,0.01,1,1,1,0.5248489038748029,0.21066086031496525
323,1,stage_1_small_easy,6,6,0.0989,1,235,-212,108,0,0.01,1,0,0,0.5237992060670532,0.18847440224554804
324,1,stage_1_small_easy,6,6,0.0921,1,467,-207,108,0,0.01,1,0,0,0.5227516076549191,0.20054492423379863
325,1,stage_1_small_easy,6,6,0.0991,1,569,-292,108,0,0.01,1,0,0,0.5217061044396093,0.22171111049613468
326,1,stage_1_small_easy,6,6,0.0993,1,303,-236,108,0,0.01,1,0,0,0.52066269223073,0.20422181100757034
327,1,stage_1_small_easy,6,6,0.1125,1,674,-217,108,0,0.01,1,0,0,0.5196213668462686,0.21701792655167756
328,1,stage_1_small_easy,6,6,0.1035,1,7,-143,108,0,0.01,1,1,1,0.5185821241125761,0.18832860762874284
329,1,stage_1_small_easy,6,6,0.1023,1,731,-227,108,0,0.01,1,0,0,0.5175449598643509,0.2188688488677144
330,1,stage_1_small_easy,6,6,0.1024,1,893,-212,108,0,0.01,1,0,0,0.5165098699446222,0.22477887695034346
331,1,stage_1_small_easy,6,6,0.0897,1,858,-207,108,0,0.01,1,0,0,0.515476850204733,0.1763628960966512
332,1,stage_1_small_easy,6,6,0.089,1,363,-210,108,0,0.01,1,0,0,0.5144458965043235,0.23572710963586965
333,1,stage_1_small_easy,6,6,0.0831,1,231,-192,108,0,0.01,1,0,0,0.5134170047113148,0.23626378599416326
334,1,stage_1_small_easy,6,6,0.1144,1,237,-241,108,0,0.01,0,0,0,0.5123901707018922,0.21959804198532193
335,1,stage_1_small_easy,6,6,0.1097,1,675,-211,108,0,0.01,1,0,0,0.5113653903604884,0.2439472042714004
336,1,stage_1_small_easy,6,6,0.0954,1,851,-198,108,0,0.01,0,0,0,0.5103426595797674,0.20220135007467535
337,1,stage_1_small_easy,6,6,0.0942,1,234,-229,108,0,0.01,1,0,0,0.5093219742606079,0.197778118705308
338,1,stage_1_small_easy,6,6,0.0973,1,996,-157,108,0,0.01,1,0,0,0.5083033303120866,0.18713798567100806
339,1,stage_1_small_easy,6,6,0.1147,1,925,-206,108,0,0.01,1,0,0,0.5072867236514624,0.16859196240289342
340,1,stage_1_small_easy,6,6,0.0978,1,955,-232,108,0,0.01,1,0,0,0.5062721502041595,0.17221917722512176
341,1,stage_1_small_easy,6,6,0.1172,1,511,-217,108,0,0.01,1,0,0,0.5052596059037512,0.1878710907228567
342,1,stage_1_small_easy,6,6,0.1072,1,475,-212,108,0,0.01,1,0,0,0.5042490866919437,0.1975207561282096
343,1,stage_1_small_easy,6,6,0.107,1,498,-211,108,0,0.01,0,1,0,0.5032405885185598,0.21649276258216965
344,1,stage_1_small_easy,6,6,0.1007,1,94,-255,108,0,0.01,0,0,0,0.5022341073415226,0.1911792935182651
345,1,stage_1_small_easy,6,6,0.0958,1,840,-182,108,0,0.01,1,0,0,0.5012296391268396,0.2104810951622548
346,1,stage_1_small_easy,6,6,0.103,1,416,-227,108,0,0.01,1,0,0,0.5002271798485859,0.3083976229859723
347,1,stage_1_small_easy,6,6,0.088,1,182,-208,108,0,0.01,0,0,0,0.4992267254888887,0.23658549454477099
348,1,stage_1_small_easy,6,6,0.1119,1,28,-207,108,0,0.01,1,0,0,0.4982282720379109,0.1822209764547922
349,1,stage_1_small_easy,6,6,0.0803,1,132,-272,108,0,0.01,1,0,0,0.4972318154938351,0.21724698161361394
350,1,stage_1_small_easy,6,6,0.0833,1,202,-192,108,0,0.01,1,0,0,0.49623735186284745,0.20595835059605264
351,1,stage_1_small_easy,6,6,0.0827,1,948,-176,108,0,0.01,1,0,0,0.49524487715912174,0.18639593585221856
352,1,stage_1_small_easy,6,6,0.1171,1,486,-172,108,0,0.01,1,0,0,0.4942543874048035,0.1982736581315597
353,1,stage_1_small_easy,6,6,0.0884,1,630,-201,108,0,0.01,1,0,0,0.4932658786299939,0.18677319513840807
354,1,stage_1_small_easy,6,6,0.1033,1,846,-191,108,0,0.01,1,0,0,0.4922793468727339,0.18377000804024715
355,1,stage_1_small_easy,6,6,0.1056,1,257,-201,108,0,0.01,1,0,0,0.4912947881789884,0.16505878529062978
356,1,stage_1_small_easy,6,6,0.0909,1,635,-182,108,0,0.01,1,0,0,0.4903121986026304,0.18023113585594627
357,1,stage_1_small_easy,6,6,0.0883,1,206,-202,108,0,0.01,1,0,0,0.48933157420542517,0.1971651480567676
358,1,stage_1_small_easy,6,6,0.1024,1,127,-198,108,0,0.01,0,0,0,0.48835291105701434,0.19708320108690747
359,1,stage_1_small_easy,6,6,0.0871,1,131,-212,108,0,0.01,1,0,0,0.48737620523490033,0.14099555241840858
360,1,stage_1_small_easy,6,6,0.0951,1,839,-228,108,0,0.01,0,0,0,0.48640145282443054,0.15770947615857478
361,1,stage_1_small_easy,6,6,0.0899,1,793,-211,108,0,0.01,1,0,0,0.48542864991878165,0.15519616111285156
362,1,stage_1_small_easy,6,6,0.0979,1,565,-197,108,0,0.01,1,0,0,0.48445779261894406,0.20670985975475223
363,1,stage_1_small_easy,6,6,0.089,1,259,-202,108,0,0.01,1,0,0,0.4834888770337062,0.19106203500457383
364,1,stage_1_small_easy,6,6,0.0856,1,290,-203,108,0,0.01,0,0,0,0.4825218992796388,0.18684176721230703
365,1,stage_1_small_easy,6,6,0.104,1,992,-207,108,0,0.01,1,0,0,0.4815568554810795,0.14943870315673174
366,1,stage_1_small_easy,6,6,0.092,1,968,-196,108,0,0.01,1,1,0,0.4805937417701174,0.1978694878311621
367,1,stage_1_small_easy,6,6,0.0937,1,890,-167,108,0,0.01,1,0,0,0.47963255428657714,0.20710757609318803
368,1,stage_1_small_easy,6,6,0.0956,1,421,-182,108,0,0.01,1,0,0,0.478673289178004,0.19167849007580015
369,1,stage_1_small_easy,6,6,0.0867,1,805,-228,108,0,0.01,0,0,0,0.477715942599648,0.14971495864705908
370,1,stage_1_small_easy,6,6,0.109,1,531,-207,108,0,0.01,1,0,0,0.4767605107144487,0.18010979894272708
371,1,stage_1_small_easy,6,6,0.1053,1,920,-223,108,0,0.01,0,0,0,0.4758069896930198,0.16600418173604542
372,1,stage_1_small_easy,6,6,0.0813,1,926,-171,108,0,0.01,1,1,0,0.4748553757136338,0.18210824123687214
373,1,stage_1_small_easy,6,6,0.08,1,137,-187,108,0,0.01,1,0,0,0.47390566496220654,0.18126231711357832
374,1,stage_1_small_easy,6,6,0.115,1,676,-190,108,0,0.01,1,1,0,0.47295785363228215,0.22377312217873555
375,1,stage_1_small_easy,6,6,0.117,1,906,-151,108,0,0.01,1,0,0,0.4720119379250176,0.15519863784451177
376,1,stage_1_small_easy,6,6,0.1074,1,381,-166,108,0,0.01,1,0,0,0.4710679140491676,0.22104548048917894
377,1,stage_1_small_easy,6,6,0.0956,1,866,-205,108,0,0.01,1,0,0,0.47012577822106927,0.24860772324932945
378,1,stage_1_small_easy,6,6,0.0859,1,769,-212,108,0,0.01,1,0,0,0.46918552666462715,0.17034557972241332
379,1,stage_1_small_easy,6,6,0.118,1,913,-151,108,0,0.01,1,1,0,0.46824715561129787,0.2323687886474309
380,1,stage_1_small_easy,6,6,0.0809,1,89,-167,108,0,0.01,0,1,0,0.46731066130007526,0.1759016469672874
381,1,stage_1_small_easy,6,6,0.1016,1,983,-207,108,0,0.01,1,0,0,0.4663760399774751,0.1643856766599196
382,1,stage_1_small_easy,6,6,0.0923,1,80,-182,108,0,0.01,1,0,0,0.46544328789752015,0.18414002539658988
383,1,stage_1_small_easy,6,6,0.0882,1,319,-190,108,0,0.01,1,0,0,0.4645124013217251,0.1624334450742161
384,1,stage_1_small_easy,6,6,0.1107,1,628,-162,108,0,0.01,1,0,0,0.46358337651908166,0.1425437862398448
385,1,stage_1_small_easy,6,6,0.0861,1,112,-187,108,0,0.01,1,0,0,0.4626562097660435,0.16147649905609865
386,1,stage_1_small_easy,6,6,0.1151,1,391,-193,108,0,0.01,0,0,0,0.4617308973465114,0.1572105960437545
387,1,stage_1_small_easy,6,6,0.0891,1,958,-146,108,0,0.01,1,1,0,0.46080743555181836,0.16278873853109502
388,1,stage_1_small_easy,6,6,0.0862,1,64,-207,108,0,0.01,1,0,0,0.4598858206807147,0.1619531591595323
389,1,stage_1_small_easy,6,6,0.0928,1,119,-167,108,0,0.01,1,0,0,0.4589660490393533,0.15613984302790077
390,1,stage_1_small_easy,6,6,0.1105,1,121,-147,108,0,0.01,1,0,0,0.45804811694127456,0.17715880298918044
391,1,stage_1_small_easy,6,6,0.0813,1,270,-217,108,0,0.01,1,0,0,0.457132020707392,0.204086910277881
392,1,stage_1_small_easy,6,6,0.0938,1,630,-211,108,0,0.01,1,0,0,0.45621775666597725,0.15410913520113187
393,1,stage_1_small_easy,6,6,0.0935,1,165,-213,108,0,0.01,0,0,0,0.45530532115264527,0.19064773267341983
394,1,stage_1_small_easy,6,6,0.1055,1,339,-152,108,0,0.01,1,0,0,0.45439471051033997,0.1627260533126968
395,1,stage_1_small_easy,6,6,0.1198,1,628,-194,108,0,0.01,1,0,0,0.4534859210893193,0.1469590378994191
396,1,stage_1_small_easy,6,6,0.0901,1,533,-202,108,0,0.01,1,0,0,0.45257894924714065,0.1762220439742561
397,1,stage_1_small_easy,6,6,0.0994,1,355,-231,108,0,0.01,1,0,0,0.4516737913486464,0.16923146094712946
398,1,stage_1_small_easy,6,6,0.1198,1,408,-157,108,0,0.01,1,0,0,0.4507704437659491,0.15288950692586326
399,1,stage_1_small_easy,6,6,0.0939,1,738,-178,108,0,0.01,0,0,0,0.4498689028784172,0.139944893601178
400,1,stage_1_small_easy,6,6,0.0886,1,131,-162,108,0,0.01,1,0,0,0.4489691650726603,0.18344872865687917
401,1,stage_1_small_easy,6,6,0.0833,1,315,-217,108,0,0.01,0,0,0,0.448071226742515,0.22086773481633928
402,1,stage_1_small_easy,6,6,0.0834,1,299,-171,108,0,0.01,1,0,0,0.44717508428902997,0.18480541867514452
403,1,stage_1_small_easy,6,6,0.1085,1,525,-187,108,0,0.01,1,0,0,0.4462807341204519,0.19054494601570898
404,1,stage_1_small_easy,6,6,0.0836,1,125,-213,108,0,0.01,0,0,0,0.445388172652211,0.16887946713163896
405,1,stage_1_small_easy,6,6,0.1199,1,303,-163,108,0,0.01,0,0,0,0.44449739630690654,0.16400035336199734
406,1,stage_1_small_easy,6,6,0.1069,1,32,-162,108,0,0.01,1,0,0,0.4436084015142927,0.19492107246898943
407,1,stage_1_small_easy,6,6,0.1055,1,78,-228,108,0,0.01,0,0,0,0.4427211847112641,0.1600124454125762
408,1,stage_1_small_easy,6,6,0.1191,1,49,-172,108,0,0.01,1,0,0,0.4418357423418416,0.15671803081339156
409,1,stage_1_small_easy,6,6,0.0904,1,804,-177,108,0,0.01,1,0,0,0.44095207085715793,0.15669578917462518
410,1,stage_1_small_easy,6,6,0.0912,1,259,-158,108,0,0.01,0,0,0,0.44007016671544363,0.14259679091197472
411,1,stage_1_small_easy,6,6,0.1156,1,433,-182,108,0,0.01,1,0,0,0.43919002638201277,0.15126099220166603
412,1,stage_1_small_easy,6,6,0.1008,1,723,-258,108,0,0.01,0,0,0,0.43831164632924874,0.18729551381397028
413,1,stage_1_small_easy,6,6,0.0812,1,315,-182,108,0,0.01,1,0,0,0.43743502303659026,0.1596869437575892
414,1,stage_1_small_easy,6,6,0.1162,1,15,-218,108,0,0.01,0,0,0,0.4365601529905171,0.164540508762002
415,1,stage_1_small_easy,6,6,0.085,1,511,-152,108,0,0.01,1,0,0,0.43568703268453607,0.13065436289266305
416,1,stage_1_small_easy,6,6,0.0962,1,714,-213,108,0,0.01,0,0,0,0.434815658619167,0.18478954814512422
417,1,stage_1_small_easy,6,6,0.1084,1,207,-177,108,0,0.01,1,0,0,0.43394602730192866,0.16835594491136294
418,1,stage_1_small_easy,6,6,0.0889,1,807,-151,108,0,0.01,1,1,0,0.4330781352473248,0.1473734368811603
419,1,stage_1_small_easy,6,6,0.1021,1,557,-192,108,0,0.01,1,0,0,0.43221197897683017,0.14106290328695817
420,1,stage_1_small_easy,6,6,0.0893,1,947,-172,108,0,0.01,1,0,0,0.4313475550188765,0.18528092259334195
421,1,stage_1_small_easy,6,6,0.1103,1,902,-197,108,0,0.01,1,0,0,0.4304848599088387,0.17260478688748898
422,1,stage_1_small_easy,6,6,0.101,1,817,-167,108,0,0.0,1,0,0,0.42962389018902103,0.14864010684606102
423,1,stage_1_small_easy,6,6,0.1116,1,63,-228,108,0,0.0,0,0,0,0.428764642408643,0.1602378409286892
424,1,stage_1_small_easy,6,6,0.0952,1,217,-178,108,0,0.0,0,0,0,0.4279071131238257,0.13904197075990615
425,1,stage_1_small_easy,6,6,0.0841,1,545,-212,108,0,0.0,1,0,0,0.42705129889757804,0.13352095815180628
426,1,stage_1_small_easy,6,6,0.0804,1,763,-215,108,0,0.0,1,0,0,0.42619719629978287,0.1212769193160865
427,1,stage_1_small_easy,6,6,0.107,1,996,-223,108,0,0.0,0,0,0,0.4253448019071833,0.1894864900106633
428,1,stage_1_small_easy,6,6,0.0903,1,913,-157,108,0,0.0,1,0,0,0.424494112303369,0.13275251823856873
429,1,stage_1_small_easy,6,6,0.1096,1,779,-162,108,0,0.0,1,0,0,0.42364512407876226,0.14772001619416256
430,1,stage_1_small_easy,6,6,0.1077,1,461,-176,108,0,0.0,1,0,0,0.4227978338306047,0.17610492895322818
431,1,stage_1_small_easy,6,6,0.0805,1,359,-188,108,0,0.0,0,0,0,0.42195223816294347,0.1792018953020926
