episode,total_reward,steps,success,epsilon,loss,collected_key,solved_puzzles,opened_door,moving_avg_reward,moving_success_rate,moving_avg_loss
3473,259,22,1,0.03,0.03115874088623307,1,3,1,262.17,1.0,0.07623856050667771
3474,263,23,1,0.03,0.11795050592121223,1,3,1,262.21,1.0,0.07719597321312464
3475,263,23,1,0.03,0.10110739084041637,1,3,1,262.21,1.0,0.0779297007501392
3476,253,23,1,0.03,0.06508239285777444,1,3,1,262.09,1.0,0.07800080343360052
3477,265,21,1,0.03,0.13921872832413232,1,3,1,262.09,1.0,0.07793114543925499
3478,265,21,1,0.03,0.07167612326641877,1,3,1,262.09,1.0,0.07765191423296279
3479,259,22,1,0.03,0.10111969798295335,1,3,1,262.17,1.0,0.0771015827062898
3480,265,21,1,0.03,0.10664832862537532,1,3,1,262.17,1.0,0.07785419648402805
3481,265,21,1,0.03,0.08546988524141766,1,3,1,262.17,1.0,0.07785528723217494
3482,261,25,1,0.03,0.12276551682502031,1,3,1,262.13,1.0,0.07838429050461114
3483,259,22,1,0.03,0.1031763266179372,1,3,1,262.09,1.0,0.07869527965001785
3484,265,21,1,0.03,0.09018220787956602,1,3,1,262.09,1.0,0.07870357911473252
3485,265,21,1,0.03,0.07675300684890576,1,3,1,262.17,1.0,0.07848479047253462
3486,265,21,1,0.03,0.031432658522611574,1,3,1,262.17,1.0,0.07824893597571003
3487,259,22,1,0.03,0.06828327917239883,1,3,1,262.11,1.0,0.07869797136704249
3488,263,23,1,0.03,0.024679331574589014,1,3,1,262.09,1.0,0.07873698353681835
3489,259,22,1,0.03,0.09876791887323964,1,3,1,262.03,1.0,0.07890444089734266
3490,265,21,1,0.03,0.07098510741655316,1,3,1,262.09,1.0,0.07867727746149977
3491,265,21,1,0.03,0.10482021598588853,1,3,1,262.09,1.0,0.07841931938664554
3492,253,23,1,0.03,0.02087634587255509,1,3,1,261.97,1.0,0.0768389735367437
3493,265,21,1,0.03,0.156588835464347,1,3,1,261.97,1.0,0.0777887962400314
3494,265,21,1,0.03,0.12368847163660186,1,3,1,262.03,1.0,0.07841724971712369
3495,265,21,1,0.03,0.1322642124834515,1,3,1,262.03,1.0,0.07919963002275344
3496,259,22,1,0.03,0.03404908741570332,1,3,1,262.03,1.0,0.0792599811674452
3497,265,21,1,0.03,0.057432000525295734,1,3,1,262.03,1.0,0.07899767247949786
3498,265,21,1,0.03,0.06206246877887419,1,3,1,262.15,1.0,0.07915525917312277
3499,265,21,1,0.03,0.13906101886892602,1,3,1,262.19,1.0,0.07884989798983351
3500,259,22,1,0.03,0.051130424295975405,1,3,1,262.13,1.0,0.07903932564340703
3501,260,22,1,0.03,0.16491338763047347,1,3,1,262.08,1.0,0.08012348240282897
3502,265,21,1,0.03,0.044895659954774944,1,3,1,262.1,1.0,0.079066402169772
3503,265,21,1,0.03,0.03049682005352917,1,3,1,262.22,1.0,0.07840295485545784
3504,263,23,1,0.03,0.06273850579948528,1,3,1,262.22,1.0,0.07837971733843527
3505,265,21,1,0.03,0.06286724381858394,1,3,1,262.22,1.0,0.07719826465699174
3506,265,21,1,0.03,0.059149441752760185,1,3,1,262.28,1.0,0.07752022777295794
3507,259,22,1,0.03,0.04194447935812853,1,3,1,262.26,1.0,0.07768589185025412
3508,265,21,1,0.03,0.11198206893390134,1,3,1,262.26,1.0,0.07858889948228687
3509,253,23,1,0.03,0.10463814500152417,1,3,1,262.22,1.0,0.07878134366773146
3510,265,21,1,0.03,0.02591138430649326,1,3,1,262.22,1.0,0.0784134815551774
3511,265,21,1,0.03,0.10044291650965101,1,3,1,262.28,1.0,0.07912169199992451
3512,263,23,1,0.03,0.10140744155353826,1,3,1,262.26,1.0,0.07963213528063195
3513,257,24,1,0.03,0.08294055560448517,1,3,1,262.18,1.0,0.078626361027462
3514,265,21,1,0.03,0.11020573649910234,1,3,1,262.18,1.0,0.0777414898665844
3515,265,21,1,0.03,0.08400198708598812,1,3,1,262.18,1.0,0.07754324656207384
3516,263,23,1,0.03,0.021384256244029686,1,3,1,262.16,1.0,0.07712424080531573
3517,265,21,1,0.03,0.08758576311880634,1,3,1,262.34,1.0,0.07649272196450375
3518,263,23,1,0.03,0.11601456230425317,1,3,1,262.34,1.0,0.0773831434411238
3519,265,21,1,0.03,0.10426463324221827,1,3,1,262.34,1.0,0.07785432881439922
3520,265,21,1,0.03,0.09458873310082015,1,3,1,262.34,1.0,0.077180632693287
3521,251,25,1,0.03,0.20251341976225376,1,3,1,262.26,1.0,0.07838812543929335
3522,265,21,1,0.03,0.08174172159106959,1,3,1,262.32,1.0,0.07892761587729123
3523,265,21,1,0.03,0.03407064439462764,1,3,1,262.32,1.0,0.07861624738055747
3524,265,21,1,0.03,0.0311485282810671,1,3,1,262.32,1.0,0.07822421028133016
3525,265,21,1,0.03,0.09952386000770189,1,3,1,262.38,1.0,0.0788767892490705
3526,265,21,1,0.03,0.028126810322560016,1,3,1,262.4,1.0,0.0783018261288282
3527,263,23,1,0.03,0.02762009656947592,1,3,1,262.38,1.0,0.07739432857037852
3528,265,21,1,0.03,0.06311580152916056,1,3,1,262.38,1.0,0.07765131742847305
3529,263,23,1,0.03,0.019636016055617645,1,3,1,262.42,1.0,0.07759331643409433
3530,265,21,1,0.03,0.0698949723460135,1,3,1,262.5,1.0,0.07738555406932501
3531,265,21,1,0.03,0.025091546321553842,1,3,1,262.5,1.0,0.07685186757531376
3532,257,24,1,0.03,0.09795930451946333,1,3,1,262.42,1.0,0.0765957378565567
3533,265,21,1,0.03,0.033198316980685504,1,3,1,262.46,1.0,0.0756036457192253
3534,265,21,1,0.03,0.07438814595696472,1,3,1,262.46,1.0,0.07569770244561429
3535,257,24,1,0.03,0.09045569375545408,1,3,1,262.44,1.0,0.07571103934822206
3536,259,22,1,0.03,0.023754177361049435,1,3,1,262.42,1.0,0.07578880350065273
3537,260,22,1,0.03,0.054949131116948345,1,3,1,262.37,1.0,0.07619633517042734
3538,265,21,1,0.03,0.01601811232311385,1,3,1,262.37,1.0,0.074326792112694
3539,265,21,1,0.03,0.028300084351074128,1,3,1,262.43,1.0,0.07401092163732731
3540,265,21,1,0.03,0.02645064296112174,1,3,1,262.43,1.0,0.07365707657834261
3541,265,21,1,0.03,0.0769422272929833,1,3,1,262.43,1.0,0.07385547235876334
3542,265,21,1,0.03,0.03134283232724383,1,3,1,262.43,1.0,0.07349325448941985
3543,265,21,1,0.03,0.0687579011012401,1,3,1,262.43,1.0,0.0736942320388202
3544,263,23,1,0.03,0.13370658566608376,1,3,1,262.47,1.0,0.0743674606862218
3545,248,24,1,0.03,0.05664685308389986,1,3,1,262.3,1.0,0.07427136348237987
3546,265,21,1,0.03,0.02064577019995167,1,3,1,262.32,1.0,0.07343190957749228
3547,265,21,1,0.03,0.02593176301923536,1,3,1,262.38,1.0,0.07308342543621589
3548,253,23,1,0.03,0.05636045199049556,1,3,1,262.28,1.0,0.07323385850231448
3549,265,21,1,0.03,0.0870582689309404,1,3,1,262.34,1.0,0.07378540507750964
3550,265,21,1,0.03,0.022888793831779844,1,3,1,262.34,1.0,0.07386804675805715
3551,265,21,1,0.03,0.03623811075729983,1,3,1,262.34,1.0,0.07328049039169193
3552,265,21,1,0.03,0.11999625819069999,1,3,1,262.34,1.0,0.07387223516535835
3553,259,22,1,0.03,0.025937181685797193,1,3,1,262.36,1.0,0.07389794143193347
3554,265,21,1,0.03,0.020039804745465517,1,3,1,262.48,1.0,0.07326130407693499
3555,265,21,1,0.03,0.05135443241202405,1,3,1,262.56,1.0,0.07349266081735417
3556,265,21,1,0.03,0.05610436742149648,1,3,1,262.56,1.0,0.07304563677246297
3557,265,21,1,0.03,0.05610745448973917,1,3,1,262.56,1.0,0.07251235626457982
3558,265,21,1,0.03,0.06983674215596347,1,3,1,262.56,1.0,0.07243886990824905
3559,265,21,1,0.03,0.06337153796283972,1,3,1,262.56,1.0,0.07243076869062294
3560,265,21,1,0.03,0.040276148312148596,1,3,1,262.62,1.0,0.07260172032186162
3561,263,23,1,0.03,0.10410501759337343,1,3,1,262.71,1.0,0.072221016417803
3562,265,21,1,0.03,0.04266423377252761,1,3,1,262.77,1.0,0.07126288955238694
3563,265,21,1,0.03,0.24342793594336226,1,3,1,262.77,1.0,0.07294687588261443
3564,265,21,1,0.03,0.026302784947412356,1,3,1,262.77,1.0,0.0728180056975046
3565,259,22,1,0.03,0.030747591009871525,1,3,1,262.77,1.0,0.07286694670938385
3566,259,22,1,0.03,0.062109602530571545,1,3,1,262.77,1.0,0.07269476344846958
3567,265,21,1,0.03,0.0372719004572857,1,3,1,262.83,1.0,0.07241794547924565
3568,265,21,1,0.03,0.025415886770046893,1,3,1,262.89,1.0,0.07167249281801713
3569,265,21,1,0.03,0.10437065331886212,1,3,1,262.89,1.0,0.07162209491599958
3570,265,21,1,0.03,0.13091478146435248,1,3,1,262.89,1.0,0.07225565866034729
3571,265,21,1,0.03,0.018356592305714174,1,3,1,262.89,1.0,0.07183492127051741
3572,265,21,1,0.03,0.021415735971892162,1,3,1,262.89,1.0,0.07095407179046498
3573,265,21,1,0.03,0.03123862265298764,1,3,1,262.95,1.0,0.07095487060813252
3574,265,21,1,0.03,0.052822327928706295,1,3,1,262.97,1.0,0.07030358882820746
3575,259,22,1,0.03,0.01690199454738335,1,3,1,262.93,1.0,0.06946153486527713
3576,259,22,1,0.03,0.06219183776358312,1,3,1,262.99,1.0,0.0694326293143352
3577,253,23,1,0.03,0.02925677937657937,1,3,1,262.87,1.0,0.06833300982485968
3578,253,23,1,0.03,0.07285482853489078,1,3,1,262.75,1.0,0.0683447968775444
3579,265,21,1,0.03,0.03359803734790711,1,3,1,262.81,1.0,0.06766958027119395
3580,245,26,1,0.03,0.021911716590134,1,3,1,262.61,1.0,0.06682221415084152
3581,265,21,1,0.03,0.057174897530958765,1,3,1,262.61,1.0,0.06653926427373694
3582,265,21,1,0.03,0.07465456262053478,1,3,1,262.65,1.0,0.06605815473169209
3583,260,22,1,0.03,0.0670419587245719,1,3,1,262.66,1.0,0.06569681105275843
3584,265,21,1,0.03,0.06509030348665658,1,3,1,262.66,1.0,0.06544589200882933
3585,265,21,1,0.03,0.11240883251386029,1,3,1,262.66,1.0,0.06580245026547887
3586,265,21,1,0.03,0.19254573248326778,1,3,1,262.66,1.0,0.06741358100508545
3587,257,24,1,0.03,0.02998477096358935,1,3,1,262.64,1.0,0.06703059592299736
3588,263,23,1,0.03,0.02275840448134619,1,3,1,262.64,1.0,0.06701138665206492
3589,265,21,1,0.03,0.01983860886788794,1,3,1,262.7,1.0,0.0662220935520114
3590,263,23,1,0.03,0.027288075860427773,1,3,1,262.68,1.0,0.06578512323645015
3591,263,23,1,0.03,0.11710216935076144,1,3,1,262.66,1.0,0.06590794277009887
3592,259,22,1,0.03,0.09853406347842379,1,3,1,262.72,1.0,0.06668451994615757
3593,265,21,1,0.03,0.08611397068237975,1,3,1,262.72,1.0,0.06597977129833789
3594,265,21,1,0.03,0.1367078803124882,1,3,1,262.72,1.0,0.06610996538509677
3595,265,21,1,0.03,0.0785523998063235,1,3,1,262.72,1.0,0.06557284725832548
3596,259,22,1,0.03,0.08973140106536448,1,3,1,262.72,1.0,0.0661296703948221
3597,259,22,1,0.03,0.06477435089817102,1,3,1,262.66,1.0,0.06620309389855084
3598,257,24,1,0.03,0.08025921788066626,1,3,1,262.58,1.0,0.06638506138956876
3599,259,22,1,0.03,0.016740762078287928,1,3,1,262.52,1.0,0.06516185882166238
3600,265,21,1,0.03,0.13371746077956187,1,3,1,262.58,1.0,0.06598772918649826
3601,263,23,1,0.03,0.09551531457058761,1,3,1,262.61,1.0,0.06529374845589939
3602,265,21,1,0.03,0.036849847462560446,1,3,1,262.61,1.0,0.06521329033097724
3603,259,22,1,0.03,0.057610997358675704,1,3,1,262.55,1.0,0.06548443210402871
3604,265,21,1,0.03,0.06812237841742379,1,3,1,262.57,1.0,0.06553827083020809
3605,265,21,1,0.03,0.026202201488472167,1,3,1,262.57,1.0,0.06517162040690698
3606,265,21,1,0.03,0.021539783681787196,1,3,1,262.57,1.0,0.06479552382619724
3607,265,21,1,0.03,0.025188140925906953,1,3,1,262.63,1.0,0.06462796044187502
3608,265,21,1,0.03,0.03636295876155297,1,3,1,262.63,1.0,0.06387176934015154
3609,253,23,1,0.03,0.03872102733863437,1,3,1,262.63,1.0,0.06321259816352265
3610,259,22,1,0.03,0.0347255073403093,1,3,1,262.57,1.0,0.0633007393938608
3611,265,21,1,0.03,0.03145097346887702,1,3,1,262.57,1.0,0.06261081996345307
3612,265,21,1,0.03,0.033191553671799955,1,3,1,262.59,1.0,0.06192866108463568
3613,265,21,1,0.03,0.0353294951575143,1,3,1,262.67,1.0,0.06145255048016598
3614,265,21,1,0.03,0.02906818086990998,1,3,1,262.67,1.0,0.06064117492387405
3615,265,21,1,0.03,0.021229266898617857,1,3,1,262.67,1.0,0.06001344772200035
3616,265,21,1,0.03,0.028517988820870716,1,3,1,262.69,1.0,0.060084785047768756
3617,259,22,1,0.03,0.03157342318445444,1,3,1,262.63,1.0,0.05952466164842524
3618,265,21,1,0.03,0.06974918209016323,1,3,1,262.65,1.0,0.05906200784628434
3619,265,21,1,0.03,0.025988574960224685,1,3,1,262.65,1.0,0.0582792472634644
3620,265,21,1,0.03,0.030168641225567887,1,3,1,262.65,1.0,0.057635046344711886
3621,253,23,1,0.03,0.0776440778180309,1,3,1,262.67,1.0,0.05638635292526965
3622,265,21,1,0.03,0.056660529492156844,1,3,1,262.67,1.0,0.05613554100428053
3623,253,23,1,0.03,0.06234969773694225,1,3,1,262.55,1.0,0.056418331537703675
3624,251,25,1,0.03,0.08592939153313636,1,3,1,262.41,1.0,0.05696614017022437
3625,261,25,1,0.03,0.034862994253635406,1,3,1,262.37,1.0,0.05631953151268371
3626,259,22,1,0.03,0.03508033920926126,1,3,1,262.31,1.0,0.056389066801550716
3627,265,21,1,0.03,0.025726835598193463,1,3,1,262.33,1.0,0.05637013419183789
3628,265,21,1,0.03,0.029075072501741704,1,3,1,262.33,1.0,0.056029726901563694
3629,265,21,1,0.03,0.033113849659760795,1,3,1,262.35,1.0,0.056164505237605133
3630,265,21,1,0.03,0.01736139523841086,1,3,1,262.35,1.0,0.05563916946652911
3631,265,21,1,0.03,0.10105464234948158,1,3,1,262.35,1.0,0.05639880042680838
3632,263,23,1,0.03,0.03597010388646437,1,3,1,262.41,1.0,0.0557789084204784
3633,265,21,1,0.03,0.11676926959660791,1,3,1,262.41,1.0,0.056614617946637615
3634,259,22,1,0.03,0.025713900569826365,1,3,1,262.35,1.0,0.05612787549276623
3635,265,21,1,0.03,0.027996277702706202,1,3,1,262.43,1.0,0.05550328133223876
3636,259,22,1,0.03,0.023477232930335133,1,3,1,262.43,1.0,0.05550051188793161
3637,265,21,1,0.03,0.014456385702249549,1,3,1,262.48,1.0,0.05509558443378462
3638,253,23,1,0.03,0.02166394494554919,1,3,1,262.36,1.0,0.05515204276000898
3639,265,21,1,0.03,0.06245540184456678,1,3,1,262.36,1.0,0.05549359593494391
3640,251,25,1,0.03,0.021132237948477267,1,3,1,262.22,1.0,0.05544041188481746
3641,259,22,1,0.03,0.15128084712407805,1,3,1,262.16,1.0,0.05618379808312841
3642,259,22,1,0.03,0.04893341431902214,1,3,1,262.1,1.0,0.05635970390304619
3643,259,22,1,0.03,0.09353041924028234,1,3,1,262.04,1.0,0.05660742908443662
3644,257,24,1,0.03,0.1499060159161066,1,3,1,261.98,1.0,0.05676942338693684
3645,259,22,1,0.03,0.021106711271303622,1,3,1,262.09,1.0,0.056414021968810873
3646,265,21,1,0.03,0.02338745728844688,1,3,1,262.09,1.0,0.05644143883969584
3647,265,21,1,0.03,0.05483261580091147,1,3,1,262.09,1.0,0.05673044736751259
3648,257,24,1,0.03,0.024974678681852918,1,3,1,262.13,1.0,0.05641658963442617
3649,265,21,1,0.03,0.03379708785741102,1,3,1,262.13,1.0,0.055883977823690874
3650,265,21,1,0.03,0.024125628794233005,1,3,1,262.13,1.0,0.05589634617331541
3651,265,21,1,0.03,0.022434677618245285,1,3,1,262.13,1.0,0.05575831184192486
3652,265,21,1,0.03,0.036211429651649224,1,3,1,262.13,1.0,0.05492046355653435
3653,265,21,1,0.03,0.02774934976228646,1,3,1,262.19,1.0,0.05493858523729925
3654,263,23,1,0.03,0.055566155270713825,1,3,1,262.17,1.0,0.05529384874255173
3655,257,24,1,0.03,0.023148311612506706,1,3,1,262.09,1.0,0.05501178753455656
3656,265,21,1,0.03,0.021765067951665037,1,3,1,262.09,1.0,0.05466839453985824
3657,265,21,1,0.03,0.029775940192242462,1,3,1,262.09,1.0,0.05440507939688327
3658,265,21,1,0.03,0.020003962175299723,1,3,1,262.09,1.0,0.05390675159707663
3659,265,21,1,0.03,0.030707783265305415,1,3,1,262.09,1.0,0.05358011405010129
3660,265,21,1,0.03,0.014967193915730431,1,3,1,262.09,1.0,0.05332702450613711
3661,265,21,1,0.03,0.11201299247997147,1,3,1,262.11,1.0,0.053406104255003084
3662,265,21,1,0.03,0.16608769819140434,1,3,1,262.11,1.0,0.05464033889919186
3663,265,21,1,0.03,0.02786772773556766,1,3,1,262.11,1.0,0.05248473681711391
3664,259,22,1,0.03,0.11922474967485125,1,3,1,262.05,1.0,0.0534139564643883
3665,263,23,1,0.03,0.058256529352587204,1,3,1,262.09,1.0,0.053689045847815454
3666,265,21,1,0.03,0.08320498712626952,1,3,1,262.15,1.0,0.05389999969377244
3667,265,21,1,0.03,0.024382816915888162,1,3,1,262.15,1.0,0.053771108858358466
3668,265,21,1,0.03,0.08578330877103976,1,3,1,262.15,1.0,0.05437478307836839
3669,265,21,1,0.03,0.0587110806788717,1,3,1,262.15,1.0,0.05391818735196849
3670,265,21,1,0.03,0.01611453906766006,1,3,1,262.15,1.0,0.05277018492800156
3671,265,21,1,0.03,0.016340583163712705,1,3,1,262.15,1.0,0.052750024836581554
3672,265,21,1,0.03,0.021651760896756536,1,3,1,262.15,1.0,0.05275238508583019
3673,263,23,1,0.03,0.02224918697839198,1,3,1,262.13,1.0,0.05266249072908424
3674,265,21,1,0.03,0.029557829013183004,1,3,1,262.13,1.0,0.052429845739929
3675,263,23,1,0.03,0.01972122182664664,1,3,1,262.17,1.0,0.052458038012721635
3676,259,22,1,0.03,0.026313823690129953,1,3,1,262.17,1.0,0.0520992578719871
3677,263,23,1,0.03,0.08508671845471405,1,3,1,262.27,1.0,0.052657557262768453
3678,263,23,1,0.03,0.02041558929435585,1,3,1,262.37,1.0,0.0521331648703631
3679,259,22,1,0.03,0.02802768675610423,1,3,1,262.31,1.0,0.05207746136444508
3680,263,23,1,0.03,0.027611664536854496,1,3,1,262.49,1.0,0.052134460843912274
3681,265,21,1,0.03,0.06769816790308271,1,3,1,262.49,1.0,0.05223969354763351
3682,265,21,1,0.03,0.038656260374756085,1,3,1,262.49,1.0,0.051879710525175725
3683,260,22,1,0.03,0.07456560246646404,1,3,1,262.49,1.0,0.05195494696259465
3684,259,22,1,0.03,0.06134891679341143,1,3,1,262.43,1.0,0.0519175330956622
3685,259,22,1,0.03,0.02436455487358299,1,3,1,262.37,1.0,0.051037090319259425
3686,265,21,1,0.03,0.034867565324973496,1,3,1,262.37,1.0,0.04946030864767648
3687,265,21,1,0.03,0.018026807788936866,1,3,1,262.45,1.0,0.04934072901592995
3688,259,22,1,0.03,0.024798710555346173,1,3,1,262.41,1.0,0.04936113207666995
3689,263,23,1,0.03,0.024204119392063305,1,3,1,262.39,1.0,0.049404787181911713
3690,265,21,1,0.03,0.03365739532524631,1,3,1,262.41,1.0,0.0494684803765599
3691,263,23,1,0.03,0.08471582720623068,1,3,1,262.41,1.0,0.049144616955114594
3692,265,21,1,0.03,0.026316729906414236,1,3,1,262.47,1.0,0.04842244361939449
3693,265,21,1,0.03,0.06045724926072927,1,3,1,262.47,1.0,0.04816587640517799
3694,265,21,1,0.03,0.023947038421673433,1,3,1,262.47,1.0,0.047038267986269845
3695,259,22,1,0.03,0.07970841707323086,1,3,1,262.41,1.0,0.04704982815893891
3696,253,23,1,0.03,0.023931028463108385,1,3,1,262.35,1.0,0.046391824432916354
3697,265,21,1,0.03,0.08190632327681496,1,3,1,262.41,1.0,0.0465631441567028
3698,259,22,1,0.03,0.02989197171039202,1,3,1,262.43,1.0,0.04605947169500005
3699,259,22,1,0.03,0.02122593736699359,1,3,1,262.43,1.0,0.046104323447887105
3700,265,21,1,0.03,0.012537123746282998,1,3,1,262.43,1.0,0.044892520077554315
3701,265,21,1,0.03,0.06347438205210935,1,3,1,262.45,1.0,0.04457211075236953
3702,247,24,1,0.03,0.031576370471157134,1,3,1,262.27,1.0,0.0445193759824555
3703,265,21,1,0.03,0.041254717767948194,1,3,1,262.33,1.0,0.04435581318654822
3704,263,23,1,0.03,0.03769327432889005,1,3,1,262.31,1.0,0.044051522145662894
3705,265,21,1,0.03,0.02181126137397119,1,3,1,262.31,1.0,0.04400761274451788
3706,265,21,1,0.03,0.014147456114490828,1,3,1,262.31,1.0,0.04393368946884491
3707,259,22,1,0.03,0.019133258843794465,1,3,1,262.25,1.0,0.04387314064802379
3708,265,21,1,0.03,0.02056104751924674,1,3,1,262.25,1.0,0.04371512153560073
3709,259,22,1,0.03,0.02023435358635404,1,3,1,262.31,1.0,0.04353025479807792
3710,259,22,1,0.03,0.025017486969855698,1,3,1,262.31,1.0,0.04343317459437339
3711,265,21,1,0.03,0.022666317277720997,1,3,1,262.31,1.0,0.04334532803246183
3712,265,21,1,0.03,0.023788905259044396,1,3,1,262.31,1.0,0.04325130154833427
3713,265,21,1,0.03,0.020643852318504026,1,3,1,262.31,1.0,0.04310444511994417
3714,265,21,1,0.03,0.02117236453064141,1,3,1,262.31,1.0,0.043025486956551486
3715,265,21,1,0.03,0.028746690911551315,1,3,1,262.31,1.0,0.043100661196680816
3716,265,21,1,0.03,0.021849407858791806,1,3,1,262.31,1.0,0.043033975387060025
3717,253,23,1,0.03,0.019238881159411823,1,3,1,262.25,1.0,0.0429106299668096
3718,259,22,1,0.03,0.09010739683766257,1,3,1,262.19,1.0,0.043114212114284595
3719,259,22,1,0.03,0.02928105250678279,1,3,1,262.13,1.0,0.04314713688975018
3720,260,22,1,0.03,0.025384697851470926,1,3,1,262.08,1.0,0.04309929745600921
3721,259,22,1,0.03,0.05344964386048642,1,3,1,262.14,1.0,0.042857353116433766
3722,259,22,1,0.03,0.02400458853861148,1,3,1,262.08,1.0,0.042530793706898315
3723,265,21,1,0.03,0.026520466032837118,1,3,1,262.2,1.0,0.04217250138985726
3724,265,21,1,0.03,0.02606040190550543,1,3,1,262.34,1.0,0.04157381149358095
3725,265,21,1,0.03,0.023750702451382364,1,3,1,262.38,1.0,0.041462688575558425
3726,265,21,1,0.03,0.023557355006535847,1,3,1,262.44,1.0,0.04134745873353116
3727,265,21,1,0.03,0.025594715206396012,1,3,1,262.44,1.0,0.04134613752961319
3728,251,25,1,0.03,0.09895739801228047,1,3,1,262.3,1.0,0.04204496078471858
3729,265,21,1,0.03,0.019767743424468097,1,3,1,262.3,1.0,0.04191149972236565
3730,265,21,1,0.03,0.021369808442181067,1,3,1,262.3,1.0,0.04195158385440336
3731,259,22,1,0.03,0.02539723707278344,1,3,1,262.24,1.0,0.041195009801636366
3732,265,21,1,0.03,0.02093342026429517,1,3,1,262.26,1.0,0.04104464296541468
3733,265,21,1,0.03,0.011167465820021573,1,3,1,262.26,1.0,0.03998862492764882
3734,265,21,1,0.03,0.012704188957633008,1,3,1,262.32,1.0,0.039858527811526885
3735,265,21,1,0.03,0.023038545268632117,1,3,1,262.32,1.0,0.03980895048718614
3736,259,22,1,0.03,0.017729952338744293,1,3,1,262.32,1.0,0.039751477681270235
3737,265,21,1,0.03,0.01909717181254001,1,3,1,262.32,1.0,0.03979788554237314
3738,263,23,1,0.03,0.019531952176728973,1,3,1,262.42,1.0,0.039776565614684935
3739,259,22,1,0.03,0.015988182784481483,1,3,1,262.36,1.0,0.03931189342408409
3740,265,21,1,0.03,0.01671704248569551,1,3,1,262.5,1.0,0.03926774146945627
3741,265,21,1,0.03,0.0611947255120391,1,3,1,262.56,1.0,0.03836688025333588
3742,265,21,1,0.03,0.02880369242103327,1,3,1,262.62,1.0,0.03816558303435599
3743,265,21,1,0.03,0.030981567377845447,1,3,1,262.68,1.0,0.03754009451573162
3744,265,21,1,0.03,0.029257030359336307,1,3,1,262.76,1.0,0.036333604660163915
3745,265,21,1,0.03,0.024258342416336138,1,3,1,262.82,1.0,0.03636512097161424
3746,263,23,1,0.03,0.026500289449873177,1,3,1,262.8,1.0,0.03639624929322851
3747,265,21,1,0.03,0.0183138522275147,1,3,1,262.8,1.0,0.036031061657494534
3748,265,21,1,0.03,0.08418833533124555,1,3,1,262.88,1.0,0.03662319822398846
3749,265,21,1,0.03,0.022353801565865677,1,3,1,262.88,1.0,0.03650876536107301
